0.1828876,0.1055902,-0.09701146,0.113108,0.2528624,0.1037107
0.1861245,0.107459,-0.09377088,0.1151109,0.2560984,0.1055461
0.1893899,0.1093443,-0.09050182,0.1171314,0.2593628,0.1073975
0.1926836,0.1112459,-0.08720423,0.1191695,0.2626556,0.109265
0.1960057,0.113164,-0.08387817,0.1212253,0.2659767,0.1111486
0.1993563,0.1150984,-0.08052363,0.1232986,0.2693262,0.1130484
0.2027352,0.1170492,-0.07714057,0.1253895,0.2727041,0.1149642
0.2061425,0.1190164,-0.07372902,0.127498,0.2761104,0.116896
0.2095782,0.1210001,-0.07028894,0.1296242,0.279545,0.118844
0.2130423,0.1230001,-0.0668204,0.1317679,0.283008,0.1208081
0.2165348,0.1250165,-0.06332332,0.1339293,0.2864993,0.1227882
0.2200557,0.1270492,-0.05979775,0.1361082,0.290019,0.1247845
0.223605,0.1290984,-0.05624364,0.1383048,0.2935671,0.1267968
0.2271826,0.131164,-0.05266102,0.140519,0.2971435,0.1288252
0.2307887,0.133246,-0.04904991,0.1427508,0.3007483,0.1308698
0.2344232,0.1353443,-0.04541029,0.1450003,0.3043815,0.1329304
0.238086,0.1374591,-0.04174213,0.1472673,0.3080431,0.135007
0.2417773,0.1395902,-0.03804545,0.149552,0.311733,0.1370998
0.2454969,0.1417378,-0.03432027,0.1518542,0.3154512,0.1392087
0.249245,0.1439017,-0.03056653,0.1541741,0.3191978,0.1413336
0.2530214,0.1460821,-0.02678427,0.1565117,0.3229728,0.1434747
0.2568263,0.1482788,-0.02297351,0.1588668,0.3267762,0.1456318
0.2606595,0.1504919,-0.01913416,0.1612396,0.3306079,0.147805
0.2645211,0.1527214,-0.01526633,0.1636299,0.3344679,0.1499943
0.2684111,0.1549673,-0.01136994,0.1660379,0.3383564,0.1521997
0.2723295,0.1572296,-0.007445037,0.1684636,0.3422731,0.1544211
0.2762763,0.1595083,-0.00349158,0.1709068,0.3462183,0.1566587
0.2802515,0.1618034,0.0004903972,0.1733677,0.3501918,0.1589123
0.2842551,0.1641149,0.004500955,0.1758462,0.3541936,0.161182
0.2882871,0.1664428,0.008540034,0.1783424,0.3582238,0.1634679
0.2923475,0.168787,0.01260769,0.1808561,0.3622824,0.1657697
0.2964362,0.1711477,0.01670387,0.1833875,0.3663693,0.1680877
0.3005534,0.1735247,0.0208286,0.1859366,0.3704846,0.1704218
0.3046989,0.1759182,0.02498192,0.1885032,0.3746282,0.1727719
0.3088729,0.178328,0.02916378,0.1910875,0.3788002,0.1751381
0.3130752,0.1807543,0.03337419,0.1936895,0.3830005,0.1775205
0.317306,0.1831969,0.03761315,0.196309,0.3872292,0.1799188
0.3215651,0.1856559,0.04188073,0.1989463,0.3914862,0.1823333
0.3258527,0.1881313,0.04617682,0.2016011,0.3957716,0.1847639
0.3301686,0.1906231,0.0505015,0.2042736,0.4000853,0.1872105
0.3345129,0.1931313,0.05485478,0.2069637,0.4044274,0.1896732
0.3388856,0.1956559,0.05923659,0.2096715,0.4087979,0.192152
0.3432867,0.1981969,0.06364703,0.2123969,0.4131967,0.1946469
0.3477162,0.2007543,0.068086,0.2151399,0.4176238,0.1971579
0.3521741,0.2033281,0.07255358,0.2179006,0.4220792,0.1996849
0.3566604,0.2059182,0.07704973,0.220679,0.4265631,0.2022281
0.3611751,0.2085248,0.0815745,0.2234749,0.4310752,0.2047873
0.3657182,0.2111478,0.08612782,0.2262886,0.4356157,0.2073625
0.3702896,0.2137871,0.09070975,0.2291199,0.4401846,0.2099539
0.3748895,0.2164429,0.09532028,0.2319688,0.4447818,0.2125614
0.3795178,0.219115,0.0999594,0.2348354,0.4494073,0.2151849
0.3841744,0.2218035,0.1046271,0.2377196,0.4540612,0.2178245
0.3888595,0.2245084,0.1093235,0.2406215,0.4587435,0.2204802
0.3935729,0.2272297,0.1140484,0.2435411,0.463454,0.2231519
0.3983147,0.2299675,0.118802,0.2464783,0.4681929,0.2258398
0.403085,0.2327216,0.1235841,0.2494331,0.4729602,0.2285437
0.4078836,0.2354921,0.1283949,0.2524056,0.4777558,0.2312637
0.4127106,0.238279,0.1332343,0.2553958,0.4825797,0.2339997
0.417566,0.2410822,0.1381023,0.2584037,0.487432,0.2367519
0.4224498,0.2439019,0.1429989,0.2614291,0.4923126,0.2395201
0.427362,0.246738,0.1479242,0.2644723,0.4972215,0.2423044
0.4323026,0.2495904,0.1528781,0.2675331,0.5021588,0.2451048
0.4372716,0.2524593,0.1578606,0.2706116,0.5071244,0.2479212
0.442269,0.2553445,0.1628718,0.2737077,0.5121183,0.2507537
0.4472948,0.2582462,0.1679116,0.2768216,0.5171406,0.2536024
0.4523489,0.2611642,0.17298,0.279953,0.5221912,0.256467
0.4574315,0.2640986,0.1780772,0.2831022,0.5272701,0.2593478
0.4625425,0.2670495,0.1832029,0.286269,0.5323774,0.2622446
0.4676818,0.2700167,0.1883573,0.2894535,0.537513,0.2651575
0.4728496,0.2730003,0.1935403,0.2926556,0.5426769,0.2680864
0.4780457,0.2760003,0.198752,0.2958755,0.5478691,0.2710315
0.4832703,0.2790166,0.2039924,0.2991129,0.5530897,0.2739926
0.4885232,0.2820494,0.2092614,0.3023682,0.5583386,0.2769698
0.4938045,0.2850986,0.2145591,0.305641,0.5636159,0.279963
0.4991142,0.2881642,0.2198855,0.3089316,0.5689214,0.2829724
0.5044523,0.2912462,0.2252405,0.3122398,0.5742553,0.2859978
0.5098189,0.2943446,0.2306242,0.3155657,0.5796175,0.2890393
0.5152138,0.2974593,0.2360366,0.3189093,0.5850081,0.2920969
0.5206371,0.3005905,0.2414777,0.3222706,0.5904269,0.2951705
0.5260888,0.303738,0.2469474,0.3256495,0.5958741,0.2982602
0.5315689,0.306902,0.2524459,0.3290461,0.6013497,0.3013659
0.5370774,0.3100823,0.257973,0.3324605,0.6068534,0.3044877
0.5426142,0.313279,0.2635289,0.3358924,0.6123856,0.3076257
0.5481795,0.3164921,0.2691134,0.3393421,0.617946,0.3107796
0.5537732,0.3197216,0.2747267,0.3428095,0.6235348,0.3139496
0.5593953,0.3229675,0.2803686,0.3462946,0.6291519,0.3171357
0.5650457,0.3262298,0.2860393,0.3497973,0.6347973,0.3203379
0.5707245,0.3295085,0.2917387,0.3533178,0.640471,0.3235562
0.5764318,0.3328036,0.2974668,0.356856,0.6461731,0.3267905
0.5821674,0.3361151,0.3032236,0.3604119,0.6519034,0.3300409
0.5879315,0.339443,0.3090091,0.3639854,0.657662,0.3333074
0.5937239,0.3427872,0.3148234,0.3675766,0.663449,0.3365899
0.5995447,0.3461479,0.3206664,0.3711856,0.6692643,0.3398885
0.6053939,0.3495249,0.3265381,0.3748122,0.6751079,0.3432031
0.6112716,0.3529184,0.3324386,0.3784566,0.6809798,0.3465338
0.6171775,0.3563282,0.3383678,0.3821186,0.68688,0.3498806
0.623112,0.3597544,0.3443258,0.3857983,0.6928085,0.3532435
0.6290748,0.3631971,0.3503125,0.3894958,0.6987653,0.3566224
0.6350659,0.3666561,0.356328,0.3932109,0.7047504,0.3600174
0.6410855,0.3701315,0.3623722,0.3969438,0.7107638,0.3634284
0.6471335,0.3736233,0.3684452,0.4006943,0.7168055,0.3668555
0.6532099,0.3771315,0.374547,0.4044626,0.7228756,0.3702987
0.6593146,0.3806561,0.3806775,0.4082486,0.7289739,0.3737579
0.6654478,0.3841971,0.3868368,0.4120524,0.7351005,0.3772332
0.6716093,0.3877544,0.3930249,0.4158738,0.7412555,0.3807246
